year,county_5dcode,pop
2008,19013,129203
2008,19015,26454
2008,19017,24162
2008,19019,21154
2008,19021,19855
2008,19023,14957
2008,19025,9845
2008,19027,20742
2008,19029,13935
2008,19031,18460
2008,19033,44285
2008,19035,12014
2008,19037,12471
2008,19039,9217
2008,19041,16697
2008,19043,18209
2008,19045,49303
2008,19047,16881
2008,19049,62144
2008,19051,8675
2008,19053,8457
2008,19055,17840
2008,19057,40235
2008,19059,16690
2008,19061,92519
2008,19063,10448
2008,19065,20910
2008,19067,16331
2008,19069,10690
2008,19071,7489
2008,19073,9415
2008,19075,12359
2008,19077,11038
2008,19079,15863
2008,19081,11525
2008,19083,17690
2008,19085,14946
2008,19087,20307
2008,19089,9625
2008,19091,9911
2008,19093,7215
2008,19095,16337
2008,19097,19919
2008,19099,37103
2008,19101,16607
2008,19103,127113
2008,19105,20848
2008,19107,10620
2008,19109,15685
2008,19111,35819
2008,19113,208558
2008,19115,11830
2008,19117,9137
2008,19119,11545
2008,19121,15517
2008,19123,22483
2008,19125,33515
2008,19127,40151
2008,19129,15214
2008,19131,10815
2008,19133,9350
2008,19135,7904
2008,19137,10823
2008,19139,42515
2008,19141,14332
2008,19143,6617
2008,19145,16083
2008,19147,9486
2008,19149,24898
2008,19151,7510
2008,19153,419495
2008,19155,91781
2008,19157,19025
2008,19159,5164
2008,19161,10475
2008,19163,161824
2008,19165,12338
2008,19167,33364
2008,19169,87831
2008,19171,17986
2008,19173,6348
2008,19175,12447
2008,19177,7699
2008,19179,35381
2008,19181,45450
2008,19183,21686
2008,19185,6373
2008,19187,38273
2008,19189,10927
2008,19191,20980
2008,19193,100910
2008,19195,7632
2008,19197,13375
2008,20001,13422
2008,20003,8158
2008,20005,16820
2008,20007,4844
2008,20009,27314
2008,20011,15127
2008,20013,9988
2008,20015,64941
2008,20017,2810
2008,20019,3735
2008,20021,21720
2008,20023,2778
2008,20025,2225
2008,20027,8618
2008,20029,9541
2008,20031,8563
2008,20033,1902
2008,20035,36284
2008,20037,38997
2008,20039,2992
2008,20041,19862
2008,20043,8003
2008,20045,109010
2008,20047,3058
2008,20049,2954
2008,20051,28010
2008,20053,6471
2008,20055,35461
2008,20057,32187
2008,20059,25851
2008,20061,30276
2008,20063,2646
2008,20065,2669
2008,20067,7674
2008,20069,5821
2008,20071,1247
2008,20073,6817
2008,20075,2638
2008,20077,6063
2008,20079,33994
2008,20081,4153
2008,20083,1949
2008,20085,13235
2008,20087,19072
2008,20089,3137
2008,20091,532175
2008,20093,3909
2008,20095,7892
2008,20097,2418
2008,20099,21786
2008,20101,1756
2008,20103,74560
2008,20105,3333
2008,20107,9731
2008,20109,2779
2008,20111,35591
2008,20113,29095
2008,20115,12639
2008,20117,10174
2008,20119,4497
2008,20121,32131
2008,20123,6370
2008,20125,35538
2008,20127,5999
2008,20129,3227
2008,20131,10259
2008,20133,16587
2008,20135,3127
2008,20137,5702
2008,20139,16439
2008,20141,3867
2008,20143,6137
2008,20145,6859
2008,20147,5586
2008,20149,20884
2008,20151,9684
2008,20153,2592
2008,20155,63974
2008,20157,5067
2008,20159,10175
2008,20161,69444
2008,20163,5254
2008,20165,3310
2008,20167,6869
2008,20169,54811
2008,20171,4729
2008,20173,486077
2008,20175,22522
2008,20177,175449
2008,20179,2605
2008,20181,6017
2008,20183,3909
2008,20185,4404
2008,20187,2169
2008,20189,5440
2008,20191,24238
2008,20193,7685
2008,20195,2943
2008,20197,7077
2008,20199,1447
2008,20201,5848
2008,20203,2222
2008,20205,9592
2008,20207,3347
2008,20209,155092
2008,21001,18541
2008,21003,19838
2008,21005,21088
2008,21007,8265
2008,21009,41797
2008,21011,11647
2008,21013,28836
2008,21015,115262
2008,21017,20046
2008,21019,49244
2008,21021,28288
2008,21023,8471
2008,21025,14249
2008,21027,20018
2008,21029,72738
2008,21031,12745
2008,21033,12985
2008,21035,36686
2008,21037,88548
2008,21039,5093
2008,21041,10744
2008,21043,27752
2008,21045,15970
2008,21047,72034
2008,21049,35256
2008,21051,22289
2008,21053,10253
2008,21055,9408
2008,21057,6917
2008,21059,95411
2008,21061,12127
2008,21063,7556
2008,21065,14752
2008,21067,287683
2008,21069,14345
2008,21071,39964
2008,21073,49301
2008,21075,6945
2008,21077,8420
2008,21079,16906
2008,21081,24856
2008,21083,36862
2008,21085,25558
2008,21087,11432
2008,21089,37106
2008,21091,8567
2008,21093,99926
2008,21095,29591
2008,21097,18876
2008,21099,18320
2008,21101,46046
2008,21103,15511
2008,21105,4957
2008,21107,47051
2008,21109,13650
2008,21111,730194
2008,21113,47429
2008,21115,23256
2008,21117,158258
2008,21119,16616
2008,21121,31746
2008,21123,14100
2008,21125,58142
2008,21127,15867
2008,21129,7859
2008,21131,11465
2008,21133,24363
2008,21135,13997
2008,21137,24664
2008,21139,9458
2008,21141,26802
2008,21143,8374
2008,21145,65287
2008,21147,18144
2008,21149,9673
2008,21151,81521
2008,21153,13233
2008,21155,19647
2008,21157,31418
2008,21159,13160
2008,21161,17454
2008,21163,28962
2008,21165,6457
2008,21167,21273
2008,21169,10166
2008,21171,10990
2008,21173,25981
2008,21175,14055
2008,21177,31486
2008,21179,42588
2008,21181,7135
2008,21183,24025
2008,21185,59375
2008,21187,11010
2008,21189,4761
2008,21191,14867
2008,21193,28686
2008,21195,65275
2008,21197,12794
2008,21199,62270
2008,21201,2272
2008,21203,17216
2008,21205,23097
2008,21207,17529
2008,21209,45157
2008,21211,41044
2008,21213,17182
2008,21215,16845
2008,21217,24256
2008,21219,12340
2008,21221,14153
2008,21223,8950
2008,21225,15072
2008,21227,109803
2008,21229,11551
2008,21231,20757
2008,21233,13646
2008,21235,36163
2008,21237,7294
2008,21239,24541
2008,22001,61115
2008,22003,25854
2008,22005,102891
2008,22007,23534
2008,22009,42040
2008,22011,34893
2008,22013,14494
2008,22015,113824
2008,22017,251953
2008,22019,188928
2008,22021,10224
2008,22023,7434
2008,22025,10567
2008,22027,17169
2008,22029,20420
2008,22031,26590
2008,22033,433723
2008,22035,7939
2008,22037,20415
2008,22039,34316
2008,22041,20758
2008,22043,21657
2008,22045,73522
2008,22047,33685
2008,22049,16105
2008,22051,431759
2008,22053,31497
2008,22055,215139
2008,22057,95603
2008,22059,14667
2008,22061,45726
2008,22063,123962
2008,22065,12340
2008,22067,28311
2008,22069,39244
2008,22071,301842
2008,22073,151727
2008,22075,22677
2008,22077,22966
2008,22079,130785
2008,22081,9185
2008,22083,20727
2008,22085,24124
2008,22087,28879
2008,22089,52516
2008,22091,11106
2008,22093,22095
2008,22095,46811
2008,22097,84427
2008,22099,51914
2008,22101,54352
2008,22103,229252
2008,22105,118621
2008,22107,5376
2008,22109,111453
2008,22111,22698
2008,22113,57421
2008,22115,48007
2008,22117,47000
2008,22119,41240
2008,22121,23252
2008,22123,11670
2008,22125,15767
2008,22127,15398
2008,23001,108284
2008,23003,72542
2008,23005,280681
2008,23007,30652
2008,23009,54371
2008,23011,122147
2008,23013,40225
2008,23015,34768
2008,23017,58138
2008,23019,153372
2008,23021,17534
2008,23023,35860
2008,23025,52316
2008,23027,38680
2008,23029,33289
2008,23031,197650
2008,24001,74638
2008,24003,525304
2008,24005,798651
2008,24009,87788
2008,24011,32983
2008,24013,167433
2008,24015,100232
2008,24017,143783
2008,24019,32466
2008,24021,229286
2008,24023,30222
2008,24025,242779
2008,24027,278405
2008,24029,20150
2008,24031,942748
2008,24033,850167
2008,24035,47063
2008,24037,101921
2008,24039,26474
2008,24041,37307
2008,24043,146674
2008,24045,97111
2008,24047,51196
2008,24510,620184
2008,25001,217066
2008,25003,131372
2008,25005,546456
2008,25007,16132
2008,25009,734361
2008,25011,71571
2008,25013,462053
2008,25015,157615
2008,25017,1477049
2008,25019,10170
2008,25021,661703
2008,25023,490371
2008,25025,702201
2008,25027,790847
2008,26001,11286
2008,26003,9647
2008,26005,111589
2008,26007,30119
2008,26009,24047
2008,26011,16547
2008,26013,8822
2008,26015,59788
2008,26017,108320
2008,26019,17733
2008,26021,157380
2008,26023,46305
2008,26025,137313
2008,26027,52684
2008,26029,26280
2008,26031,26738
2008,26033,39247
2008,26035,31064
2008,26037,74302
2008,26039,14379
2008,26041,37409
2008,26043,26622
2008,26045,108021
2008,26047,32852
2008,26049,433082
2008,26051,25956
2008,26053,16499
2008,26055,86209
2008,26057,42774
2008,26059,46951
2008,26061,36292
2008,26063,33504
2008,26065,281315
2008,26067,65167
2008,26069,26542
2008,26071,12081
2008,26073,69328
2008,26075,160825
2008,26077,246862
2008,26079,17546
2008,26081,599234
2008,26083,2119
2008,26085,11629
2008,26087,89914
2008,26089,21731
2008,26091,101169
2008,26093,181171
2008,26095,6680
2008,26097,11248
2008,26099,837857
2008,26101,24960
2008,26103,66539
2008,26105,28668
2008,26107,42683
2008,26109,24317
2008,26111,83605
2008,26113,15028
2008,26115,152806
2008,26117,63635
2008,26119,9922
2008,26121,173846
2008,26123,49153
2008,26125,1199545
2008,26127,27120
2008,26129,21885
2008,26131,6922
2008,26133,23662
2008,26135,8963
2008,26137,24378
2008,26139,261906
2008,26141,13701
2008,26143,24856
2008,26145,201966
2008,26147,165959
2008,26149,62083
2008,26151,44177
2008,26153,8471
2008,26155,71523
2008,26157,56512
2008,26159,76501
2008,26161,341595
2008,26163,1865058
2008,26165,32765
2008,27001,16422
2008,27003,327427
2008,27005,32244
2008,27007,43815
2008,27009,38200
2008,27011,5328
2008,27013,62860
2008,27015,25992
2008,27017,34986
2008,27019,88812
2008,27021,28733
2008,27023,12376
2008,27025,53012
2008,27027,57056
2008,27029,8603
2008,27031,5255
2008,27033,11701
2008,27035,62178
2008,27037,393900
2008,27039,19876
2008,27041,36108
2008,27043,14790
2008,27045,20991
2008,27047,31270
2008,27049,45919
2008,27051,6113
2008,27053,1135173
2008,27055,19159
2008,27057,20346
2008,27059,37851
2008,27061,44852
2008,27063,10364
2008,27065,16535
2008,27067,41840
2008,27069,4614
2008,27071,13432
2008,27073,7342
2008,27075,10872
2008,27077,4128
2008,27079,27816
2008,27081,5937
2008,27083,25646
2008,27085,36917
2008,27087,5386
2008,27089,9551
2008,27091,20914
2008,27093,23454
2008,27095,26171
2008,27097,33267
2008,27099,38695
2008,27101,8755
2008,27103,32261
2008,27105,21126
2008,27107,6842
2008,27109,141527
2008,27111,57691
2008,27113,13842
2008,27115,29614
2008,27117,9631
2008,27119,31175
2008,27121,11084
2008,27123,502890
2008,27125,4097
2008,27127,16103
2008,27129,15911
2008,27131,63061
2008,27133,9597
2008,27135,15935
2008,27137,199745
2008,27139,126613
2008,27141,87495
2008,27143,15283
2008,27145,148307
2008,27147,36558
2008,27149,9711
2008,27151,9966
2008,27153,24859
2008,27155,3637
2008,27157,21787
2008,27159,13844
2008,27161,19311
2008,27163,233306
2008,27165,11120
2008,27167,6622
2008,27169,51457
2008,27171,121553
2008,27173,10473
2008,28001,32629
2008,28003,36793
2008,28005,13324
2008,28007,19622
2008,28009,8769
2008,28011,35032
2008,28013,14912
2008,28015,10694
2008,28017,17639
2008,28019,8703
2008,28021,9940
2008,28023,16772
2008,28025,20878
2008,28027,26549
2008,28029,29584
2008,28031,19594
2008,28033,156214
2008,28035,74196
2008,28037,8136
2008,28039,22193
2008,28041,14293
2008,28043,22194
2008,28045,42764
2008,28047,182735
2008,28049,244695
2008,28051,19755
2008,28053,9691
2008,28055,1521
2008,28057,23412
2008,28059,137791
2008,28061,17550
2008,28063,7927
2008,28065,12636
2008,28067,67318
2008,28069,10392
2008,28071,45781
2008,28073,52772
2008,28075,79665
2008,28077,13038
2008,28079,23641
2008,28081,81501
2008,28083,33329
2008,28085,34724
2008,28087,59160
2008,28089,92274
2008,28091,26825
2008,28093,37351
2008,28095,37453
2008,28097,11067
2008,28099,29562
2008,28101,21851
2008,28103,11823
2008,28105,46470
2008,28107,34923
2008,28109,56538
2008,28111,12337
2008,28113,40290
2008,28115,29475
2008,28117,25481
2008,28119,8501
2008,28121,139136
2008,28123,28098
2008,28125,5191
2008,28127,27682
2008,28129,16345
2008,28131,17084
2008,28133,30614
2008,28135,15225
2008,28137,28222
2008,28139,21982
2008,28141,19524
2008,28143,10910
2008,28145,26931
2008,28147,15622
2008,28149,48457
2008,28151,52236
2008,28153,20963
2008,28155,10204
2008,28157,10061
2008,28159,19342
2008,28161,12857
2008,28163,28441
2008,29001,25399
2008,29003,16924
2008,29005,5798
2008,29007,25774
2008,29009,35935
2008,29011,12589
2008,29013,17194
2008,29015,19046
2008,29017,12429
2008,29019,158089
2008,29021,88317
2008,29023,42351
2008,29025,9359
2008,29027,43855
2008,29029,43462
2008,29031,74141
2008,29033,9451
2008,29035,6122
2008,29037,98095
2008,29039,14120
2008,29041,7829
2008,29043,74705
2008,29045,7168
2008,29047,215142
2008,29049,20781
2008,29051,74760
2008,29053,17502
2008,29055,24698
2008,29057,7951
2008,29059,16955
2008,29061,8330
2008,29063,12833
2008,29065,15495
2008,29067,13800
2008,29069,32158
2008,29071,101149
2008,29073,15309
2008,29075,6806
2008,29077,270901
2008,29079,10196
2008,29081,8956
2008,29083,22291
2008,29085,9592
2008,29087,4926
2008,29089,10138
2008,29091,39910
2008,29093,10667
2008,29095,665427
2008,29097,115144
2008,29099,216409
2008,29101,51889
2008,29103,4117
2008,29105,35518
2008,29107,33434
2008,29109,38508
2008,29111,10196
2008,29113,51847
2008,29115,12788
2008,29117,14929
2008,29119,22943
2008,29121,15512
2008,29123,12396
2008,29125,9191
2008,29127,28550
2008,29129,3748
2008,29131,24867
2008,29133,14087
2008,29135,15424
2008,29137,9157
2008,29139,12273
2008,29141,20745
2008,29143,18805
2008,29145,57600
2008,29147,23026
2008,29149,10697
2008,29151,13753
2008,29153,9718
2008,29155,18552
2008,29157,18976
2008,29159,41565
2008,29161,44200
2008,29163,18602
2008,29165,87003
2008,29167,30790
2008,29169,48300
2008,29171,5028
2008,29173,10117
2008,29175,25597
2008,29177,23764
2008,29179,6688
2008,29181,14039
2008,29183,351179
2008,29185,9757
2008,29186,18186
2008,29187,64280
2008,29189,998331
2008,29195,22967
2008,29197,4383
2008,29199,4818
2008,29201,39293
2008,29203,8420
2008,29205,6421
2008,29207,30062
2008,29209,32119
2008,29211,6736
2008,29213,49711
2008,29215,25597
2008,29217,20891
2008,29219,31975
2008,29221,25113
2008,29223,13397
2008,29225,35938
2008,29227,2166
2008,29229,18904
2008,29510,317955
2008,30001,9166
2008,30003,12564
2008,30005,6401
2008,30007,5261
2008,30009,9965
2008,30011,1172
2008,30013,80529
2008,30015,5774
2008,30017,11515
2008,30019,1704
2008,30021,8925
2008,30023,9351
2008,30025,2807
2008,30027,11448
2008,30029,90260
2008,30031,88932
2008,30033,1205
2008,30035,13109
2008,30037,890
2008,30039,3031
2008,30041,15889
2008,30043,11203
2008,30045,2071
2008,30047,28515
2008,30049,61747
2008,30051,2225
2008,30053,19541
2008,30055,1720
2008,30057,7674
2008,30059,1893
2008,30061,4177
2008,30063,107747
2008,30065,4423
2008,30067,15896
2008,30069,481
2008,30071,4182
2008,30073,6117
2008,30075,1756
2008,30077,7036
2008,30079,1123
2008,30081,40223
2008,30083,9430
2008,30085,10129
2008,30087,9095
2008,30089,11433
2008,30091,3385
2008,30093,33812
2008,30095,8945
2008,30097,3755
2008,30099,6143
2008,30101,5079
2008,30103,754
2008,30105,7415
2008,30107,2151
2008,30109,986
2008,30111,144255
2008,31001,31160
2008,31003,6704
2008,31005,453
2008,31007,677
2008,31009,456
2008,31011,5548
2008,31013,11482
2008,31015,2102
2008,31017,3149
2008,31019,45343
2008,31021,6967
2008,31023,8355
2008,31025,25322
2008,31027,8839
2008,31029,3865
2008,31031,5752
2008,31033,10150
2008,31035,6543
2008,31037,10083
2008,31039,9215
2008,31041,11001
2008,31043,20559
2008,31045,9134
2008,31047,24160
2008,31049,1986
2008,31051,6004
2008,31053,36548
2008,31055,504547
2008,31057,1973
2008,31059,5940
2008,31061,3167
2008,31063,2786
2008,31065,4873
2008,31067,22574
2008,31069,2004
2008,31071,2001
2008,31073,2049
2008,31075,653
2008,31077,2548
2008,31079,56795
2008,31081,9157
2008,31083,3435
2008,31085,986
2008,31087,2927
2008,31089,10399
2008,31091,734
2008,31093,6261
2008,31095,7684
2008,31097,5203
2008,31099,6554
2008,31101,8290
2008,31103,836
2008,31105,3761
2008,31107,8708
2008,31109,279605
2008,31111,36301
2008,31113,730
2008,31115,630
2008,31117,558
2008,31119,34319
2008,31121,7734
2008,31123,5079
2008,31125,3745
2008,31127,7280
2008,31129,4571
2008,31131,15728
2008,31133,2711
2008,31135,2949
2008,31137,9195
2008,31139,7286
2008,31141,31527
2008,31143,5402
2008,31145,11034
2008,31147,8413
2008,31149,1554
2008,31151,14048
2008,31153,152762
2008,31155,20446
2008,31157,36536
2008,31159,16653
2008,31161,5500
2008,31163,3147
2008,31165,1360
2008,31167,6145
2008,31169,5253
2008,31171,661
2008,31173,6821
2008,31175,4228
2008,31177,20101
2008,31179,9481
2008,31181,3771
2008,31183,831
2008,31185,13881
2008,32001,25049
2008,32003,1912349
2008,32005,47270
2008,32007,47634
2008,32009,820
2008,32011,1778
2008,32013,15958
2008,32015,5521
2008,32017,5106
2008,32019,52156
2008,32021,4781
2008,32023,44367
2008,32027,6665
2008,32029,4099
2008,32031,414793
2008,32033,9732
2008,32510,55552
2008,33001,60239
2008,33003,48013
2008,33005,77472
2008,33007,33488
2008,33009,88745
2008,33011,399556
2008,33013,147170
2008,33015,294996
2008,33017,122460
2008,33019,43767
2008,34001,273014
2008,34003,895328
2008,34005,446831
2008,34007,513853
2008,34009,97550
2008,34011,155738
2008,34013,778165
2008,34015,286072
2008,34017,619533
2008,34019,128449
2008,34021,364119
2008,34023,799191
2008,34025,627348
2008,34027,489743
2008,34029,569485
2008,34031,494904
2008,34033,65974
2008,34035,318856
2008,34037,150145
2008,34039,527528
2008,34041,109264
2008,35001,646879
2008,35003,3631
2008,35005,64378
2008,35006,27259
2008,35007,13764
2008,35009,45512
2008,35011,2000
2008,35013,200855
2008,35015,52566
2008,35017,29921
2008,35019,4701
2008,35021,690
2008,35023,5022
2008,35025,62737
2008,35027,20458
2008,35028,17924
2008,35029,25375
2008,35031,70449
2008,35033,4909
2008,35035,62498
2008,35037,8978
2008,35039,40008
2008,35041,19074
2008,35043,125368
2008,35045,126905
2008,35047,29234
2008,35049,141704
2008,35051,11914
2008,35053,17966
2008,35055,32467
2008,35057,16257
2008,35059,4380
2008,35061,74879
2008,36001,303739
2008,36003,49177
2008,36005,1363488
2008,36007,201029
2008,36009,80761
2008,36011,80482
2008,36013,135229
2008,36015,88503
2008,36017,51326
2008,36019,82401
2008,36021,63253
2008,36023,49537
2008,36025,48363
2008,36027,296267
2008,36029,920571
2008,36031,39435
2008,36033,51907
2008,36035,55584
2008,36037,59895
2008,36039,49467
2008,36041,4893
2008,36043,64404
2008,36045,115033
2008,36047,2460361
2008,36049,26878
2008,36051,65637
2008,36053,73075
2008,36055,741018
2008,36057,49951
2008,36059,1325129
2008,36061,1587022
2008,36063,215793
2008,36065,234482
2008,36067,463472
2008,36069,106302
2008,36071,370201
2008,36073,43254
2008,36075,122366
2008,36077,62561
2008,36079,99537
2008,36081,2193623
2008,36083,159011
2008,36085,463701
2008,36087,305413
2008,36089,111684
2008,36091,217282
2008,36093,153360
2008,36095,32890
2008,36097,18644
2008,36099,35370
2008,36101,98726
2008,36103,1480218
2008,36105,77755
2008,36107,51498
2008,36109,100383
2008,36111,183174
2008,36113,65848
2008,36115,63252
2008,36117,93739
2008,36119,937449
2008,36121,42281
2008,36123,25352
2008,37001,147704
2008,37003,36840
2008,37005,11131
2008,37007,26837
2008,37009,26858
2008,37011,18024
2008,37013,47297
2008,37015,21121
2008,37017,34665
